usage_id,employee_id,tool_name,usage_date,minutes_used,tasks_completed
964,363,Tableau AI,2024-02-10 03:00:00,175,14
965,349,Tableau AI,2024-02-10 04:00:00,116,12
966,364,Tableau AI,2024-02-10 05:00:00,68,14
967,162,ChatGPT,2024-02-10 06:00:00,101,2
968,682,ChatGPT,2024-02-10 07:00:00,122,19
969,234,AWS CodeWhisperer,2024-02-10 08:00:00,213,12
970,498,Tableau AI,2024-02-10 09:00:00,168,14
971,854,Copilot,2024-02-10 10:00:00,231,8
972,496,ChatGPT,2024-02-10 11:00:00,195,16
973,23,ChatGPT,2024-02-10 12:00:00,19,14
974,870,GitHub Copilot,2024-02-10 13:00:00,19,19
975,209,Tableau AI,2024-02-10 14:00:00,163,1
976,385,Copilot,2024-02-10 15:00:00,127,18
977,443,GitHub Copilot,2024-02-10 16:00:00,11,3
978,907,Copilot,2024-02-10 17:00:00,51,4
979,4,AWS CodeWhisperer,2024-02-10 18:00:00,184,6
980,31,Copilot,2024-02-10 19:00:00,199,7
981,134,GitHub Copilot,2024-02-10 20:00:00,203,3
982,831,GitHub Copilot,2024-02-10 21:00:00,174,18
983,843,AWS CodeWhisperer,2024-02-10 22:00:00,138,13
984,55,ChatGPT,2024-02-10 23:00:00,33,15
985,393,ChatGPT,2024-02-11 00:00:00,208,18
986,860,AWS CodeWhisperer,2024-02-11 01:00:00,79,19
987,889,Tableau AI,2024-02-11 02:00:00,108,6
988,414,Copilot,2024-02-11 03:00:00,23,8
989,248,Tableau AI,2024-02-11 04:00:00,11,6
990,434,GitHub Copilot,2024-02-11 05:00:00,81,12
991,68,ChatGPT,2024-02-11 06:00:00,13,15
992,802,Tableau AI,2024-02-11 07:00:00,160,4
993,298,ChatGPT,2024-02-11 08:00:00,89,5
994,730,AWS CodeWhisperer,2024-02-11 09:00:00,27,17
995,115,Copilot,2024-02-11 10:00:00,35,19
996,744,AWS CodeWhisperer,2024-02-11 11:00:00,23,3
997,617,Tableau AI,2024-02-11 12:00:00,127,4
998,680,ChatGPT,2024-02-11 13:00:00,89,9
999,853,GitHub Copilot,2024-02-11 14:00:00,19,6
1000,866,Tableau AI,2024-02-11 15:00:00,222,4
1001,835,Copilot,2024-02-11 16:00:00,82,17
1002,180,Tableau AI,2024-02-11 17:00:00,190,19
1003,770,Tableau AI,2024-02-11 18:00:00,152,8
1004,743,Tableau AI,2024-02-11 19:00:00,133,13
1005,102,Tableau AI,2024-02-11 20:00:00,81,5
1006,729,Copilot,2024-02-11 21:00:00,137,19
1007,412,Copilot,2024-02-11 22:00:00,18,10
1008,340,Tableau AI,2024-02-11 23:00:00,197,1
1009,317,AWS CodeWhisperer,2024-02-12 00:00:00,221,5
1010,52,Tableau AI,2024-02-12 01:00:00,178,19
1011,476,AWS CodeWhisperer,2024-02-12 02:00:00,172,8
1012,811,GitHub Copilot,2024-02-12 03:00:00,193,1
1013,804,AWS CodeWhisperer,2024-02-12 04:00:00,193,15
1014,173,ChatGPT,2024-02-12 05:00:00,101,12
1015,206,Tableau AI,2024-02-12 06:00:00,73,6
1016,992,Copilot,2024-02-12 07:00:00,66,5
1017,78,ChatGPT,2024-02-12 08:00:00,88,10
1018,714,GitHub Copilot,2024-02-12 09:00:00,173,15
1019,442,Copilot,2024-02-12 10:00:00,190,19
1020,576,AWS CodeWhisperer,2024-02-12 11:00:00,83,10
1021,297,GitHub Copilot,2024-02-12 12:00:00,51,4
1022,646,AWS CodeWhisperer,2024-02-12 13:00:00,205,9
1023,935,GitHub Copilot,2024-02-12 14:00:00,164,5
1024,758,GitHub Copilot,2024-02-12 15:00:00,112,4
1025,425,AWS CodeWhisperer,2024-02-12 16:00:00,75,12
1026,976,Tableau AI,2024-02-12 17:00:00,65,14
1027,124,Tableau AI,2024-02-12 18:00:00,106,2
1028,498,Copilot,2024-02-12 19:00:00,213,11
1029,979,Tableau AI,2024-02-12 20:00:00,136,11
1030,149,Tableau AI,2024-02-12 21:00:00,233,1
1031,493,AWS CodeWhisperer,2024-02-12 22:00:00,205,11
1032,861,ChatGPT,2024-02-12 23:00:00,121,7
1033,971,Copilot,2024-02-13 00:00:00,189,6
1034,323,ChatGPT,2024-02-13 01:00:00,13,10
1035,389,Copilot,2024-02-13 02:00:00,208,4
1036,603,Tableau AI,2024-02-13 03:00:00,49,14
1037,416,Copilot,2024-02-13 04:00:00,209,6
1038,697,Copilot,2024-02-13 05:00:00,43,5
1039,936,AWS CodeWhisperer,2024-02-13 06:00:00,75,9
1040,610,Copilot,2024-02-13 07:00:00,223,7
1041,567,AWS CodeWhisperer,2024-02-13 08:00:00,220,13
1042,97,Tableau AI,2024-02-13 09:00:00,13,5
1043,632,Tableau AI,2024-02-13 10:00:00,81,15
1044,746,Copilot,2024-02-13 11:00:00,103,17
1045,941,ChatGPT,2024-02-13 12:00:00,33,18
1046,436,GitHub Copilot,2024-02-13 13:00:00,150,18
1047,671,AWS CodeWhisperer,2024-02-13 14:00:00,172,19
1048,299,Tableau AI,2024-02-13 15:00:00,29,18
1049,883,Copilot,2024-02-13 16:00:00,161,13
1050,981,ChatGPT,2024-02-13 17:00:00,152,17
1051,689,GitHub Copilot,2024-02-13 18:00:00,204,4
1052,842,AWS CodeWhisperer,2024-02-13 19:00:00,138,7
1053,804,GitHub Copilot,2024-02-13 20:00:00,84,10
1054,738,Copilot,2024-02-13 21:00:00,220,11
1055,236,Copilot,2024-02-13 22:00:00,100,11
1056,309,Copilot,2024-02-13 23:00:00,113,16
1057,546,AWS CodeWhisperer,2024-02-14 00:00:00,200,14
1058,14,Tableau AI,2024-02-14 01:00:00,39,10
1059,586,Copilot,2024-02-14 02:00:00,147,17
1060,362,AWS CodeWhisperer,2024-02-14 03:00:00,221,5
1061,604,Tableau AI,2024-02-14 04:00:00,117,1
1062,885,Tableau AI,2024-02-14 05:00:00,54,15
1063,607,AWS CodeWhisperer,2024-02-14 06:00:00,135,10
1064,71,Copilot,2024-02-14 07:00:00,42,3
1065,262,AWS CodeWhisperer,2024-02-14 08:00:00,93,2
1066,613,ChatGPT,2024-02-14 09:00:00,223,2
1067,913,GitHub Copilot,2024-02-14 10:00:00,228,10
1068,40,AWS CodeWhisperer,2024-02-14 11:00:00,35,4
1069,491,Tableau AI,2024-02-14 12:00:00,72,14
1070,778,Copilot,2024-02-14 13:00:00,145,1
1071,733,GitHub Copilot,2024-02-14 14:00:00,166,19
1072,717,Copilot,2024-02-14 15:00:00,228,16
1073,1000,Tableau AI,2024-02-14 16:00:00,144,19
1074,289,AWS CodeWhisperer,2024-02-14 17:00:00,108,5
1075,674,Tableau AI,2024-02-14 18:00:00,32,8
1076,188,AWS CodeWhisperer,2024-02-14 19:00:00,21,2
1077,309,ChatGPT,2024-02-14 20:00:00,214,5
1078,27,Tableau AI,2024-02-14 21:00:00,83,2
1079,974,AWS CodeWhisperer,2024-02-14 22:00:00,219,14
1080,563,ChatGPT,2024-02-14 23:00:00,46,10
1081,669,Copilot,2024-02-15 00:00:00,190,12
1082,503,AWS CodeWhisperer,2024-02-15 01:00:00,212,13
1083,841,GitHub Copilot,2024-02-15 02:00:00,154,2
1084,873,Tableau AI,2024-02-15 03:00:00,232,14
1085,988,Copilot,2024-02-15 04:00:00,181,12
1086,9,Tableau AI,2024-02-15 05:00:00,148,12
1087,45,GitHub Copilot,2024-02-15 06:00:00,67,16
1088,798,AWS CodeWhisperer,2024-02-15 07:00:00,32,7
1089,487,AWS CodeWhisperer,2024-02-15 08:00:00,206,13
1090,453,ChatGPT,2024-02-15 09:00:00,180,15
1091,546,AWS CodeWhisperer,2024-02-15 10:00:00,98,2
1092,903,AWS CodeWhisperer,2024-02-15 11:00:00,199,8
1093,925,GitHub Copilot,2024-02-15 12:00:00,27,16
1094,35,Copilot,2024-02-15 13:00:00,143,4
1095,833,Tableau AI,2024-02-15 14:00:00,34,19
1096,351,ChatGPT,2024-02-15 15:00:00,154,6
1097,290,Copilot,2024-02-15 16:00:00,116,3
1098,88,Tableau AI,2024-02-15 17:00:00,202,16
1099,654,ChatGPT,2024-02-15 18:00:00,178,13
1100,433,Copilot,2024-02-15 19:00:00,18,3
1101,704,ChatGPT,2024-02-15 20:00:00,194,19
1102,287,Copilot,2024-02-15 21:00:00,204,4
1103,76,ChatGPT,2024-02-15 22:00:00,72,12
1104,101,Tableau AI,2024-02-15 23:00:00,237,19
1105,692,Copilot,2024-02-16 00:00:00,170,15
1106,676,ChatGPT,2024-02-16 01:00:00,95,4
1107,444,ChatGPT,2024-02-16 02:00:00,227,7
1108,581,Copilot,2024-02-16 03:00:00,74,5
1109,454,Copilot,2024-02-16 04:00:00,93,8
1110,462,Copilot,2024-02-16 05:00:00,173,10
1111,526,Copilot,2024-02-16 06:00:00,45,10
1112,835,ChatGPT,2024-02-16 07:00:00,69,3
1113,601,ChatGPT,2024-02-16 08:00:00,46,6
1114,143,Tableau AI,2024-02-16 09:00:00,93,8
1115,735,ChatGPT,2024-02-16 10:00:00,120,10
1116,435,GitHub Copilot,2024-02-16 11:00:00,86,19
1117,255,ChatGPT,2024-02-16 12:00:00,78,12
1118,656,ChatGPT,2024-02-16 13:00:00,94,7
1119,868,Tableau AI,2024-02-16 14:00:00,146,14
1120,469,ChatGPT,2024-02-16 15:00:00,238,12
1121,901,GitHub Copilot,2024-02-16 16:00:00,145,18
1122,223,Copilot,2024-02-16 17:00:00,115,17
1123,532,GitHub Copilot,2024-02-16 18:00:00,11,10
1124,663,GitHub Copilot,2024-02-16 19:00:00,67,12
1125,878,Tableau AI,2024-02-16 20:00:00,223,3
1126,736,ChatGPT,2024-02-16 21:00:00,10,2
1127,710,GitHub Copilot,2024-02-16 22:00:00,56,17
1128,880,GitHub Copilot,2024-02-16 23:00:00,80,7
1129,768,GitHub Copilot,2024-02-17 00:00:00,72,3
1130,554,AWS CodeWhisperer,2024-02-17 01:00:00,188,12
1131,499,AWS CodeWhisperer,2024-02-17 02:00:00,20,6
1132,696,Copilot,2024-02-17 03:00:00,211,15
1133,398,Tableau AI,2024-02-17 04:00:00,87,2
1134,473,ChatGPT,2024-02-17 05:00:00,61,18
1135,927,Tableau AI,2024-02-17 06:00:00,72,2
1136,554,ChatGPT,2024-02-17 07:00:00,227,18
1137,94,ChatGPT,2024-02-17 08:00:00,150,5
1138,375,GitHub Copilot,2024-02-17 09:00:00,21,6
1139,73,GitHub Copilot,2024-02-17 10:00:00,131,5
1140,413,Tableau AI,2024-02-17 11:00:00,19,15
1141,926,Copilot,2024-02-17 12:00:00,17,1
1142,323,Tableau AI,2024-02-17 13:00:00,82,9
1143,927,GitHub Copilot,2024-02-17 14:00:00,77,17
1144,246,AWS CodeWhisperer,2024-02-17 15:00:00,142,14
1145,433,Copilot,2024-02-17 16:00:00,59,2
1146,631,GitHub Copilot,2024-02-17 17:00:00,113,1
1147,703,GitHub Copilot,2024-02-17 18:00:00,225,19
1148,839,Tableau AI,2024-02-17 19:00:00,85,8
1149,752,ChatGPT,2024-02-17 20:00:00,58,3
1150,283,Tableau AI,2024-02-17 21:00:00,37,1
1151,592,AWS CodeWhisperer,2024-02-17 22:00:00,188,7
1152,972,AWS CodeWhisperer,2024-02-17 23:00:00,113,9
1153,531,Tableau AI,2024-02-18 00:00:00,148,13
1154,758,Copilot,2024-02-18 01:00:00,44,1
1155,575,ChatGPT,2024-02-18 02:00:00,170,8
1156,162,AWS CodeWhisperer,2024-02-18 03:00:00,127,19
1157,297,AWS CodeWhisperer,2024-02-18 04:00:00,141,14
1158,502,Tableau AI,2024-02-18 05:00:00,138,12
1159,571,ChatGPT,2024-02-18 06:00:00,210,16
1160,934,Copilot,2024-02-18 07:00:00,101,3
1161,224,GitHub Copilot,2024-02-18 08:00:00,139,11
1162,696,ChatGPT,2024-02-18 09:00:00,55,18
1163,312,AWS CodeWhisperer,2024-02-18 10:00:00,43,19
1164,153,AWS CodeWhisperer,2024-02-18 11:00:00,183,16
1165,194,Tableau AI,2024-02-18 12:00:00,132,10
1166,654,Tableau AI,2024-02-18 13:00:00,95,17
1167,389,GitHub Copilot,2024-02-18 14:00:00,183,16
1168,428,ChatGPT,2024-02-18 15:00:00,190,2
1169,456,Tableau AI,2024-02-18 16:00:00,230,7
1170,649,GitHub Copilot,2024-02-18 17:00:00,119,12
1171,304,Copilot,2024-02-18 18:00:00,43,14
1172,787,AWS CodeWhisperer,2024-02-18 19:00:00,45,11
1173,145,Copilot,2024-02-18 20:00:00,156,14
1174,224,ChatGPT,2024-02-18 21:00:00,25,1
1175,227,GitHub Copilot,2024-02-18 22:00:00,72,1
1176,416,AWS CodeWhisperer,2024-02-18 23:00:00,114,17
1177,413,AWS CodeWhisperer,2024-02-19 00:00:00,229,9
1178,121,ChatGPT,2024-02-19 01:00:00,73,17
1179,985,AWS CodeWhisperer,2024-02-19 02:00:00,155,13
1180,78,GitHub Copilot,2024-02-19 03:00:00,107,17
1181,915,ChatGPT,2024-02-19 04:00:00,75,16
1182,590,AWS CodeWhisperer,2024-02-19 05:00:00,50,3
1183,104,ChatGPT,2024-02-19 06:00:00,183,9
1184,343,Tableau AI,2024-02-19 07:00:00,193,18
1185,537,GitHub Copilot,2024-02-19 08:00:00,43,11
1186,230,GitHub Copilot,2024-02-19 09:00:00,79,1
1187,932,GitHub Copilot,2024-02-19 10:00:00,24,15
1188,626,Tableau AI,2024-02-19 11:00:00,156,5
1189,735,Tableau AI,2024-02-19 12:00:00,55,9
1190,970,Copilot,2024-02-19 13:00:00,213,2
1191,335,Copilot,2024-02-19 14:00:00,178,19
1192,447,Tableau AI,2024-02-19 15:00:00,172,13
1193,60,ChatGPT,2024-02-19 16:00:00,73,8
1194,322,Copilot,2024-02-19 17:00:00,69,8
1195,608,Tableau AI,2024-02-19 18:00:00,56,2
1196,981,Copilot,2024-02-19 19:00:00,94,15
1197,344,GitHub Copilot,2024-02-19 20:00:00,127,9
1198,163,AWS CodeWhisperer,2024-02-19 21:00:00,222,5
1199,954,Tableau AI,2024-02-19 22:00:00,205,15
1200,645,Copilot,2024-02-19 23:00:00,49,12
1201,632,AWS CodeWhisperer,2024-02-20 00:00:00,158,19
1202,158,Tableau AI,2024-02-20 01:00:00,77,12
1203,533,AWS CodeWhisperer,2024-02-20 02:00:00,84,16
1204,935,AWS CodeWhisperer,2024-02-20 03:00:00,220,9
1205,101,AWS CodeWhisperer,2024-02-20 04:00:00,120,10
1206,671,AWS CodeWhisperer,2024-02-20 05:00:00,71,6
1207,581,AWS CodeWhisperer,2024-02-20 06:00:00,84,15
1208,423,Copilot,2024-02-20 07:00:00,214,1
1209,933,Copilot,2024-02-20 08:00:00,141,13
1210,370,Tableau AI,2024-02-20 09:00:00,57,1
1211,746,Tableau AI,2024-02-20 10:00:00,175,2
1212,851,Tableau AI,2024-02-20 11:00:00,171,1
1213,429,Copilot,2024-02-20 12:00:00,64,15
1214,133,ChatGPT,2024-02-20 13:00:00,52,5
1215,348,Copilot,2024-02-20 14:00:00,152,5
1216,901,AWS CodeWhisperer,2024-02-20 15:00:00,112,8
1217,164,Tableau AI,2024-02-20 16:00:00,132,10
1218,28,Copilot,2024-02-20 17:00:00,140,3
1219,624,Tableau AI,2024-02-20 18:00:00,120,18
1220,930,GitHub Copilot,2024-02-20 19:00:00,231,1
1221,836,Tableau AI,2024-02-20 20:00:00,120,4
1222,924,AWS CodeWhisperer,2024-02-20 21:00:00,49,11
1223,696,Copilot,2024-02-20 22:00:00,122,2
1224,616,AWS CodeWhisperer,2024-02-20 23:00:00,45,10
1225,633,GitHub Copilot,2024-02-21 00:00:00,76,14
1226,914,Copilot,2024-02-21 01:00:00,238,17
1227,116,Tableau AI,2024-02-21 02:00:00,75,17
1228,602,Copilot,2024-02-21 03:00:00,201,13
1229,650,Tableau AI,2024-02-21 04:00:00,123,6
1230,82,Tableau AI,2024-02-21 05:00:00,161,9
1231,696,ChatGPT,2024-02-21 06:00:00,234,3
1232,703,GitHub Copilot,2024-02-21 07:00:00,42,15
1233,929,ChatGPT,2024-02-21 08:00:00,141,19
1234,107,GitHub Copilot,2024-02-21 09:00:00,95,8
1235,160,GitHub Copilot,2024-02-21 10:00:00,98,2
1236,359,Copilot,2024-02-21 11:00:00,193,11
1237,186,ChatGPT,2024-02-21 12:00:00,228,3
1238,699,Tableau AI,2024-02-21 13:00:00,76,8
1239,41,AWS CodeWhisperer,2024-02-21 14:00:00,41,2
1240,621,ChatGPT,2024-02-21 15:00:00,177,16
1241,583,Tableau AI,2024-02-21 16:00:00,79,7
1242,303,Copilot,2024-02-21 17:00:00,99,10
1243,964,Tableau AI,2024-02-21 18:00:00,177,15
1244,527,Copilot,2024-02-21 19:00:00,217,6
1245,452,Tableau AI,2024-02-21 20:00:00,98,2
1246,632,AWS CodeWhisperer,2024-02-21 21:00:00,179,1
1247,822,GitHub Copilot,2024-02-21 22:00:00,125,17
1248,439,Copilot,2024-02-21 23:00:00,40,17
1249,670,ChatGPT,2024-02-22 00:00:00,141,13
1250,610,GitHub Copilot,2024-02-22 01:00:00,210,12
1251,146,ChatGPT,2024-02-22 02:00:00,116,15
1252,458,ChatGPT,2024-02-22 03:00:00,156,6
1253,410,ChatGPT,2024-02-22 04:00:00,120,15
1254,994,ChatGPT,2024-02-22 05:00:00,38,4
1255,632,Copilot,2024-02-22 06:00:00,115,14
1256,837,Copilot,2024-02-22 07:00:00,78,13
1257,507,Tableau AI,2024-02-22 08:00:00,93,14
1258,876,ChatGPT,2024-02-22 09:00:00,88,9
1259,262,Copilot,2024-02-22 10:00:00,233,9
1260,430,Copilot,2024-02-22 11:00:00,124,17
1261,930,AWS CodeWhisperer,2024-02-22 12:00:00,31,7
1262,95,GitHub Copilot,2024-02-22 13:00:00,165,5
1263,628,Copilot,2024-02-22 14:00:00,52,13
1264,515,GitHub Copilot,2024-02-22 15:00:00,194,4
1265,869,GitHub Copilot,2024-02-22 16:00:00,232,5
1266,197,Tableau AI,2024-02-22 17:00:00,143,2
1267,930,GitHub Copilot,2024-02-22 18:00:00,139,5
1268,511,Copilot,2024-02-22 19:00:00,91,19
1269,480,Copilot,2024-02-22 20:00:00,134,16
1270,543,ChatGPT,2024-02-22 21:00:00,95,3
1271,298,GitHub Copilot,2024-02-22 22:00:00,163,13
1272,2,ChatGPT,2024-02-22 23:00:00,237,11
1273,404,Tableau AI,2024-02-23 00:00:00,140,7
1274,727,Copilot,2024-02-23 01:00:00,17,13
1275,701,AWS CodeWhisperer,2024-02-23 02:00:00,73,18
1276,628,GitHub Copilot,2024-02-23 03:00:00,34,18
1277,976,Tableau AI,2024-02-23 04:00:00,153,16
1278,918,ChatGPT,2024-02-23 05:00:00,165,19
1279,974,Copilot,2024-02-23 06:00:00,55,8
1280,141,Copilot,2024-02-23 07:00:00,46,5
1281,998,AWS CodeWhisperer,2024-02-23 08:00:00,20,8
1282,839,Tableau AI,2024-02-23 09:00:00,155,6
1283,864,Copilot,2024-02-23 10:00:00,79,4
1284,860,AWS CodeWhisperer,2024-02-23 11:00:00,31,10
1285,240,ChatGPT,2024-02-23 12:00:00,232,17
1286,82,Tableau AI,2024-02-23 13:00:00,150,10
1287,897,Copilot,2024-02-23 14:00:00,62,6
1288,95,GitHub Copilot,2024-02-23 15:00:00,226,1
1289,579,AWS CodeWhisperer,2024-02-23 16:00:00,55,4
1290,256,Tableau AI,2024-02-23 17:00:00,193,2
1291,385,ChatGPT,2024-02-23 18:00:00,125,13
1292,294,GitHub Copilot,2024-02-23 19:00:00,111,9
1293,955,GitHub Copilot,2024-02-23 20:00:00,49,3
1294,451,GitHub Copilot,2024-02-23 21:00:00,66,3
1295,518,Copilot,2024-02-23 22:00:00,90,14
1296,360,Copilot,2024-02-23 23:00:00,180,15
1297,214,AWS CodeWhisperer,2024-02-24 00:00:00,192,13
1298,925,Tableau AI,2024-02-24 01:00:00,44,12
1299,934,Tableau AI,2024-02-24 02:00:00,177,4
1300,634,GitHub Copilot,2024-02-24 03:00:00,186,1
1301,99,ChatGPT,2024-02-24 04:00:00,102,17
1302,937,AWS CodeWhisperer,2024-02-24 05:00:00,65,12
1303,342,Copilot,2024-02-24 06:00:00,107,12
1304,473,Tableau AI,2024-02-24 07:00:00,30,15
1305,943,Tableau AI,2024-02-24 08:00:00,55,17
1306,145,GitHub Copilot,2024-02-24 09:00:00,14,8
1307,465,Tableau AI,2024-02-24 10:00:00,32,6
1308,710,ChatGPT,2024-02-24 11:00:00,236,7
1309,635,AWS CodeWhisperer,2024-02-24 12:00:00,227,18
1310,465,Tableau AI,2024-02-24 13:00:00,222,9
1311,253,ChatGPT,2024-02-24 14:00:00,83,7
1312,190,GitHub Copilot,2024-02-24 15:00:00,81,17
1313,773,GitHub Copilot,2024-02-24 16:00:00,38,13
1314,626,Copilot,2024-02-24 17:00:00,61,5
1315,915,Copilot,2024-02-24 18:00:00,144,3
1316,760,GitHub Copilot,2024-02-24 19:00:00,103,10
1317,122,ChatGPT,2024-02-24 20:00:00,190,14
1318,175,GitHub Copilot,2024-02-24 21:00:00,205,16
1319,865,GitHub Copilot,2024-02-24 22:00:00,139,16
1320,699,Tableau AI,2024-02-24 23:00:00,188,14
1321,351,GitHub Copilot,2024-02-25 00:00:00,124,11
1322,77,Tableau AI,2024-02-25 01:00:00,40,7
1323,992,GitHub Copilot,2024-02-25 02:00:00,186,6
1324,65,Copilot,2024-02-25 03:00:00,143,2
1325,470,AWS CodeWhisperer,2024-02-25 04:00:00,171,5
1326,512,Copilot,2024-02-25 05:00:00,65,15
1327,941,GitHub Copilot,2024-02-25 06:00:00,64,14
1328,870,ChatGPT,2024-02-25 07:00:00,123,18
1329,167,GitHub Copilot,2024-02-25 08:00:00,165,11
1330,952,ChatGPT,2024-02-25 09:00:00,105,3
1331,966,Copilot,2024-02-25 10:00:00,30,6
1332,860,Copilot,2024-02-25 11:00:00,19,16
1333,571,AWS CodeWhisperer,2024-02-25 12:00:00,158,16
1334,362,GitHub Copilot,2024-02-25 13:00:00,230,2
1335,704,Tableau AI,2024-02-25 14:00:00,82,9
1336,130,AWS CodeWhisperer,2024-02-25 15:00:00,202,16
1337,944,Copilot,2024-02-25 16:00:00,236,19
1338,907,Copilot,2024-02-25 17:00:00,86,6
1339,577,GitHub Copilot,2024-02-25 18:00:00,46,8
1340,274,Copilot,2024-02-25 19:00:00,141,9
1341,264,GitHub Copilot,2024-02-25 20:00:00,53,18
1342,763,AWS CodeWhisperer,2024-02-25 21:00:00,229,5
1343,666,ChatGPT,2024-02-25 22:00:00,62,8
1344,85,Copilot,2024-02-25 23:00:00,96,13
1345,697,GitHub Copilot,2024-02-26 00:00:00,179,3
1346,967,GitHub Copilot,2024-02-26 01:00:00,194,10
1347,459,ChatGPT,2024-02-26 02:00:00,24,14
1348,883,ChatGPT,2024-02-26 03:00:00,80,6
1349,668,GitHub Copilot,2024-02-26 04:00:00,137,6
1350,55,GitHub Copilot,2024-02-26 05:00:00,108,14
1351,405,Tableau AI,2024-02-26 06:00:00,20,12
1352,622,Copilot,2024-02-26 07:00:00,237,12
1353,232,ChatGPT,2024-02-26 08:00:00,63,7
1354,746,GitHub Copilot,2024-02-26 09:00:00,55,19
1355,403,GitHub Copilot,2024-02-26 10:00:00,135,4
1356,883,AWS CodeWhisperer,2024-02-26 11:00:00,11,8
1357,565,Tableau AI,2024-02-26 12:00:00,222,9
1358,137,GitHub Copilot,2024-02-26 13:00:00,146,15
1359,547,ChatGPT,2024-02-26 14:00:00,68,16
1360,198,GitHub Copilot,2024-02-26 15:00:00,43,5
1361,277,Tableau AI,2024-02-26 16:00:00,150,14
1362,386,AWS CodeWhisperer,2024-02-26 17:00:00,217,8
1363,768,AWS CodeWhisperer,2024-02-26 18:00:00,231,4
1364,596,AWS CodeWhisperer,2024-02-26 19:00:00,155,19
1365,138,Tableau AI,2024-02-26 20:00:00,56,7
1366,27,Tableau AI,2024-02-26 21:00:00,135,1
1367,243,Tableau AI,2024-02-26 22:00:00,149,1
1368,856,Copilot,2024-02-26 23:00:00,28,4
1369,795,Copilot,2024-02-27 00:00:00,120,5
1370,599,Tableau AI,2024-02-27 01:00:00,177,1
1371,776,ChatGPT,2024-02-27 02:00:00,117,15
1372,687,Copilot,2024-02-27 03:00:00,119,3
1373,401,ChatGPT,2024-02-27 04:00:00,114,3
1374,11,ChatGPT,2024-02-27 05:00:00,150,18
1375,851,GitHub Copilot,2024-02-27 06:00:00,17,5
1376,932,Copilot,2024-02-27 07:00:00,196,19
1377,916,Copilot,2024-02-27 08:00:00,84,17
1378,146,Tableau AI,2024-02-27 09:00:00,166,3
1379,727,Tableau AI,2024-02-27 10:00:00,215,4
1380,787,ChatGPT,2024-02-27 11:00:00,155,8
1381,95,ChatGPT,2024-02-27 12:00:00,38,19
1382,188,Tableau AI,2024-02-27 13:00:00,131,10
1383,309,AWS CodeWhisperer,2024-02-27 14:00:00,66,4
1384,334,Copilot,2024-02-27 15:00:00,113,8
1385,726,ChatGPT,2024-02-27 16:00:00,155,12
1386,216,AWS CodeWhisperer,2024-02-27 17:00:00,45,19
1387,379,ChatGPT,2024-02-27 18:00:00,42,13
1388,411,Copilot,2024-02-27 19:00:00,44,1
1389,736,GitHub Copilot,2024-02-27 20:00:00,63,8
1390,459,ChatGPT,2024-02-27 21:00:00,83,11
1391,787,Tableau AI,2024-02-27 22:00:00,188,7
1392,713,ChatGPT,2024-02-27 23:00:00,38,10
1393,425,Tableau AI,2024-02-28 00:00:00,96,6
1394,96,ChatGPT,2024-02-28 01:00:00,64,7
1395,280,GitHub Copilot,2024-02-28 02:00:00,42,4
1396,110,GitHub Copilot,2024-02-28 03:00:00,139,6
1397,466,GitHub Copilot,2024-02-28 04:00:00,88,6
1398,918,Tableau AI,2024-02-28 05:00:00,209,8
1399,878,GitHub Copilot,2024-02-28 06:00:00,146,6
1400,542,GitHub Copilot,2024-02-28 07:00:00,81,15
1401,356,ChatGPT,2024-02-28 08:00:00,99,5
1402,843,Copilot,2024-02-28 09:00:00,182,8
1403,518,Tableau AI,2024-02-28 10:00:00,166,2
1404,795,Tableau AI,2024-02-28 11:00:00,44,14
1405,27,Copilot,2024-02-28 12:00:00,102,7
1406,68,Copilot,2024-02-28 13:00:00,72,7
1407,893,Tableau AI,2024-02-28 14:00:00,90,16
1408,520,Copilot,2024-02-28 15:00:00,158,11
1409,413,ChatGPT,2024-02-28 16:00:00,61,9
1410,268,ChatGPT,2024-02-28 17:00:00,61,10
1411,613,AWS CodeWhisperer,2024-02-28 18:00:00,17,14
1412,350,GitHub Copilot,2024-02-28 19:00:00,224,10
1413,377,AWS CodeWhisperer,2024-02-28 20:00:00,30,18
1414,203,Copilot,2024-02-28 21:00:00,121,14
1415,442,Copilot,2024-02-28 22:00:00,150,10
1416,410,Tableau AI,2024-02-28 23:00:00,109,5
1417,97,Copilot,2024-02-29 00:00:00,89,17
1418,524,Copilot,2024-02-29 01:00:00,157,8
1419,226,GitHub Copilot,2024-02-29 02:00:00,128,1
1420,923,ChatGPT,2024-02-29 03:00:00,223,19
1421,666,GitHub Copilot,2024-02-29 04:00:00,212,11
1422,436,AWS CodeWhisperer,2024-02-29 05:00:00,170,10
1423,731,ChatGPT,2024-02-29 06:00:00,145,13
1424,947,ChatGPT,2024-02-29 07:00:00,178,18
1425,799,GitHub Copilot,2024-02-29 08:00:00,209,5
1426,257,GitHub Copilot,2024-02-29 09:00:00,234,3
1427,297,Tableau AI,2024-02-29 10:00:00,206,9
1428,645,Tableau AI,2024-02-29 11:00:00,190,5
1429,666,ChatGPT,2024-02-29 12:00:00,188,13
1430,155,Tableau AI,2024-02-29 13:00:00,36,14
1431,250,GitHub Copilot,2024-02-29 14:00:00,17,10
1432,186,Tableau AI,2024-02-29 15:00:00,140,18
1433,502,AWS CodeWhisperer,2024-02-29 16:00:00,151,7
