completion_id,employee_id,program_id,completion_date,score,time_spent_hours
2548,952,29,2024-04-16 03:00:00,97.38653713399731,9.192855054540425
2549,155,7,2024-04-16 04:00:00,83.90176494352477,8.968648923694817
2550,900,11,2024-04-16 05:00:00,95.71000792800695,14.461973341216908
2551,837,22,2024-04-16 06:00:00,83.14428474450648,2.343932570930641
2552,204,6,2024-04-16 07:00:00,92.1247108508598,6.5514436926744395
2553,847,37,2024-04-16 08:00:00,96.80610296396486,19.619082551018927
2554,161,9,2024-04-16 09:00:00,98.31406505441473,16.584816184335434
2555,730,48,2024-04-16 10:00:00,89.71190007482521,15.163530589652522
2556,711,49,2024-04-16 11:00:00,75.9003641534198,16.339385673921917
2557,600,15,2024-04-16 12:00:00,77.22050849259666,14.104862517991887
2558,852,47,2024-04-16 13:00:00,78.41675084459649,4.4729558329412615
2559,105,46,2024-04-16 14:00:00,69.49880457651798,11.812014130805746
2560,764,43,2024-04-16 15:00:00,94.76717754935635,9.090482697902194
2561,345,6,2024-04-16 16:00:00,61.8627480203874,7.126435127432326
2562,660,15,2024-04-16 17:00:00,85.62610026676097,8.243942344139935
2563,977,46,2024-04-16 18:00:00,62.69059745711906,3.460957861545543
2564,91,34,2024-04-16 19:00:00,84.65011256316802,19.833320988580137
2565,484,45,2024-04-16 20:00:00,69.33140343278765,14.486010846402973
2566,291,24,2024-04-16 21:00:00,63.39308193377734,16.341223040612583
2567,48,29,2024-04-16 22:00:00,99.94838200518203,10.342098972137116
2568,841,47,2024-04-16 23:00:00,74.71748809596717,11.741007833358623
2569,349,34,2024-04-17 00:00:00,75.53413640311652,7.284743685899828
2570,401,6,2024-04-17 01:00:00,61.943944820984115,18.34502366327356
2571,118,43,2024-04-17 02:00:00,68.72800083499178,10.76835700340049
2572,903,17,2024-04-17 03:00:00,81.2596423616106,6.585424337221422
2573,560,41,2024-04-17 04:00:00,62.39699848549952,10.107602376822205
2574,845,32,2024-04-17 05:00:00,93.59874286303115,17.782765089460526
2575,210,32,2024-04-17 06:00:00,88.93464182058231,10.867071616631591
2576,552,12,2024-04-17 07:00:00,77.76924146628772,14.741822776389697
2577,802,46,2024-04-17 08:00:00,68.79933280423512,2.465426096704069
2578,651,25,2024-04-17 09:00:00,84.64091991537295,19.004235190664
2579,206,32,2024-04-17 10:00:00,98.84936519945626,6.387338757694365
2580,16,16,2024-04-17 11:00:00,81.11097248249816,6.23569426948569
2581,875,16,2024-04-17 12:00:00,66.36366943518911,11.97010549702978
2582,147,16,2024-04-17 13:00:00,99.85001302598779,19.423336506312083
2583,521,30,2024-04-17 14:00:00,77.91525438973906,10.053803326614762
2584,285,38,2024-04-17 15:00:00,87.99174822519149,5.961710541887518
2585,255,35,2024-04-17 16:00:00,69.60609956499084,17.584796322406806
2586,713,21,2024-04-17 17:00:00,67.618167942442,15.055950378216183
2587,251,32,2024-04-17 18:00:00,94.06528075920312,13.196155916465594
2588,386,33,2024-04-17 19:00:00,80.32068355192948,9.456961418814984
2589,936,49,2024-04-17 20:00:00,68.07501169762601,16.086113898799972
2590,824,35,2024-04-17 21:00:00,69.75575119651938,3.8041077621178108
2591,761,46,2024-04-17 22:00:00,76.45242444028878,4.428631304943496
2592,775,23,2024-04-17 23:00:00,78.3674437459861,5.209054312692813
2593,569,42,2024-04-18 00:00:00,87.96095546050334,16.132934108556277
2594,36,11,2024-04-18 01:00:00,96.49014564788388,11.435753573727165
2595,725,38,2024-04-18 02:00:00,73.34957854560358,17.096252134220094
2596,791,2,2024-04-18 03:00:00,92.37947746602676,3.3108835566474233
2597,100,10,2024-04-18 04:00:00,80.72894417389227,8.218752810344634
2598,95,49,2024-04-18 05:00:00,68.0073773543058,12.29263113477654
2599,412,29,2024-04-18 06:00:00,69.51173196453907,8.971020066045055
2600,895,2,2024-04-18 07:00:00,78.67992908875621,11.649021172123444
2601,848,1,2024-04-18 08:00:00,65.88662421211353,11.496080250944091
2602,345,40,2024-04-18 09:00:00,72.6764464803693,18.315801213888708
2603,164,46,2024-04-18 10:00:00,85.90759339705443,3.5951354052992768
2604,265,37,2024-04-18 11:00:00,60.86800970991088,13.620841210088154
2605,451,5,2024-04-18 12:00:00,66.21474164103928,11.559025836510985
2606,60,8,2024-04-18 13:00:00,96.1610828114465,10.968929753537601
2607,183,44,2024-04-18 14:00:00,77.58551414643242,13.14286248513272
2608,266,49,2024-04-18 15:00:00,80.7579891293147,12.609766365874927
2609,932,2,2024-04-18 16:00:00,69.21761968361878,13.126543201031419
2610,969,32,2024-04-18 17:00:00,98.14914463302999,12.497652309442671
2611,894,43,2024-04-18 18:00:00,85.48445284941266,12.619348675749224
2612,129,6,2024-04-18 19:00:00,81.4040844579384,3.6886039237938473
2613,65,49,2024-04-18 20:00:00,66.74713258654262,2.0600336685825535
2614,585,23,2024-04-18 21:00:00,99.93288740570267,5.139588749510087
2615,539,9,2024-04-18 22:00:00,78.94870934573595,15.109231594051803
2616,671,1,2024-04-18 23:00:00,91.4283657652153,15.853941213894998
2617,323,23,2024-04-19 00:00:00,72.87352571151149,18.697111511568647
2618,811,35,2024-04-19 01:00:00,62.29627828171382,17.512067307034044
2619,723,27,2024-04-19 02:00:00,67.32744662466635,16.915344707881456
2620,289,47,2024-04-19 03:00:00,70.93458641670875,15.8237034992583
2621,390,3,2024-04-19 04:00:00,66.25786997558552,15.38414458384366
2622,282,28,2024-04-19 05:00:00,93.17817143697494,18.072930920253086
2623,366,38,2024-04-19 06:00:00,62.75077348452248,13.533768162592642
2624,626,14,2024-04-19 07:00:00,60.891070714870914,17.686264224966028
2625,171,25,2024-04-19 08:00:00,81.875022427166,16.874658398437546
2626,948,49,2024-04-19 09:00:00,84.16050819891389,10.773507011361312
2627,242,23,2024-04-19 10:00:00,96.67071259834646,16.04106576111994
2628,536,34,2024-04-19 11:00:00,74.21178450361695,15.280672927036342
2629,148,7,2024-04-19 12:00:00,68.63412365746376,11.892800746753121
2630,692,23,2024-04-19 13:00:00,71.20311085644603,9.553869716702096
2631,308,33,2024-04-19 14:00:00,87.17335453669119,14.68574636519492
2632,170,28,2024-04-19 15:00:00,64.56137370020261,8.787802119768706
2633,438,20,2024-04-19 16:00:00,97.36539688501344,18.410538133124696
2634,77,37,2024-04-19 17:00:00,71.91404104696613,18.983346500808064
2635,960,2,2024-04-19 18:00:00,91.5992615703349,19.592170675863322
2636,82,31,2024-04-19 19:00:00,71.87762152603517,18.850712743736608
2637,157,35,2024-04-19 20:00:00,71.37820709237867,3.723454097563936
2638,797,24,2024-04-19 21:00:00,99.83790087227021,5.328542264292089
2639,553,49,2024-04-19 22:00:00,85.21045616406714,4.997819279631916
2640,182,4,2024-04-19 23:00:00,62.08465634912681,17.788407323666107
2641,47,5,2024-04-20 00:00:00,80.20932075021011,15.293550248999443
2642,912,17,2024-04-20 01:00:00,84.42225494142598,17.90164306152033
2643,580,24,2024-04-20 02:00:00,62.92721519532681,12.379787857644295
2644,310,10,2024-04-20 03:00:00,87.90878961451662,8.770556522279676
2645,428,14,2024-04-20 04:00:00,63.21444983316189,11.054132498060522
2646,448,17,2024-04-20 05:00:00,74.04515832697251,6.753670895570133
2647,751,19,2024-04-20 06:00:00,78.4835693521043,4.464949787625032
2648,822,25,2024-04-20 07:00:00,99.38848021265079,4.340446459022546
2649,734,43,2024-04-20 08:00:00,81.8056107070201,18.626512552413843
2650,523,13,2024-04-20 09:00:00,77.57192032159388,16.749946026950976
2651,513,9,2024-04-20 10:00:00,92.48795931077362,8.858787699758624
2652,885,5,2024-04-20 11:00:00,74.32317668291574,8.364505146747407
2653,765,42,2024-04-20 12:00:00,74.17154217192046,13.144592664596667
2654,687,17,2024-04-20 13:00:00,61.638140185820255,2.1451624596521017
2655,604,3,2024-04-20 14:00:00,68.30569631299034,10.295700457777434
2656,72,12,2024-04-20 15:00:00,89.52585045808371,12.099514060534144
2657,202,42,2024-04-20 16:00:00,74.4038035081883,4.759873165069531
2658,518,46,2024-04-20 17:00:00,68.77015336960177,15.495236147029505
2659,487,44,2024-04-20 18:00:00,83.45577180562354,10.252828684726106
2660,860,20,2024-04-20 19:00:00,64.20795271030147,18.565336582820134
2661,949,38,2024-04-20 20:00:00,90.07390394830749,6.623861920174577
2662,742,22,2024-04-20 21:00:00,88.90864287397974,15.848474773283996
2663,783,42,2024-04-20 22:00:00,78.62109758710297,2.7129385467271283
2664,748,15,2024-04-20 23:00:00,69.5162924348319,7.165526074195014
2665,767,40,2024-04-21 00:00:00,66.16053890727528,5.6226138221864765
2666,986,7,2024-04-21 01:00:00,98.67877846072889,4.465524793306601
2667,39,5,2024-04-21 02:00:00,67.35494398939395,12.476648315713753
2668,52,1,2024-04-21 03:00:00,79.72418267616803,2.101444196609653
2669,47,16,2024-04-21 04:00:00,76.85946274603282,18.654656551911003
2670,965,10,2024-04-21 05:00:00,65.71250321910975,19.790905533766264
2671,579,40,2024-04-21 06:00:00,90.92141014632261,9.770498768277498
2672,552,1,2024-04-21 07:00:00,68.21418680033446,16.782857068138398
2673,717,35,2024-04-21 08:00:00,93.5728748430748,2.8104878027089786
2674,828,14,2024-04-21 09:00:00,76.523830311366,14.851298194009408
2675,315,34,2024-04-21 10:00:00,88.80414953123228,6.378550074689832
2676,573,47,2024-04-21 11:00:00,97.05182987188539,12.099397219570164
2677,722,44,2024-04-21 12:00:00,89.9879283854109,2.0101303282923477
2678,434,16,2024-04-21 13:00:00,99.87704348936796,12.642493391703812
2679,797,46,2024-04-21 14:00:00,76.88580258509288,10.498498124802772
2680,24,11,2024-04-21 15:00:00,91.50093830529319,18.266763065055883
2681,466,22,2024-04-21 16:00:00,88.77787454479952,11.489899653650891
2682,691,26,2024-04-21 17:00:00,65.82619977485668,2.6186264685201834
2683,593,8,2024-04-21 18:00:00,63.140399072369995,7.391498992782331
2684,872,46,2024-04-21 19:00:00,60.1511777806859,10.601268160932376
2685,416,8,2024-04-21 20:00:00,71.11819522047864,8.397278598329288
2686,309,7,2024-04-21 21:00:00,65.24488821155995,2.2453088821023357
2687,356,39,2024-04-21 22:00:00,92.11026926238806,18.29125443725026
2688,838,40,2024-04-21 23:00:00,93.20685842994646,19.797857189756943
2689,893,2,2024-04-22 00:00:00,79.80022581425715,18.68146622169095
2690,534,29,2024-04-22 01:00:00,92.40150578027175,7.571574313844201
2691,912,25,2024-04-22 02:00:00,82.58745304463623,5.5245860725810205
2692,357,19,2024-04-22 03:00:00,99.59998525760163,2.8143893993468643
2693,458,37,2024-04-22 04:00:00,68.74023311862227,16.298509394673225
2694,682,48,2024-04-22 05:00:00,84.25282815925033,17.12394169636715
2695,796,16,2024-04-22 06:00:00,83.34689471160195,18.811047124464466
2696,235,4,2024-04-22 07:00:00,61.14339745402279,16.325613928741813
2697,712,26,2024-04-22 08:00:00,94.6341436222949,10.435398307529399
2698,987,1,2024-04-22 09:00:00,90.41611815440689,15.60053388623608
2699,357,28,2024-04-22 10:00:00,99.8312759127644,11.750050858845492
2700,362,25,2024-04-22 11:00:00,95.52511973517296,6.878434483614271
2701,299,33,2024-04-22 12:00:00,79.08633788801666,17.229413964777482
2702,601,6,2024-04-22 13:00:00,87.20307959660862,19.66953079975955
2703,219,22,2024-04-22 14:00:00,78.64104736228487,12.160414808134579
2704,274,24,2024-04-22 15:00:00,79.19016824350913,6.705863239440048
2705,579,5,2024-04-22 16:00:00,73.41381269352864,7.038179801293947
2706,866,21,2024-04-22 17:00:00,81.6061797975681,3.560438378514681
2707,653,48,2024-04-22 18:00:00,99.36231405450253,3.3765012388010307
2708,671,47,2024-04-22 19:00:00,83.60144686662295,6.7729111178602155
2709,462,47,2024-04-22 20:00:00,78.57683855953246,15.459847252243737
2710,99,26,2024-04-22 21:00:00,61.16755225117545,11.123313015587748
2711,371,43,2024-04-22 22:00:00,84.22900416946467,13.411812335462237
2712,114,45,2024-04-22 23:00:00,81.85159440879247,13.57550407361786
2713,669,29,2024-04-23 00:00:00,78.09907972135997,13.27585643034001
2714,399,42,2024-04-23 01:00:00,65.8605205833257,15.14266477003253
2715,286,18,2024-04-23 02:00:00,79.17920305313129,9.080468865912913
2716,781,30,2024-04-23 03:00:00,64.64780976212009,6.2416796646845665
2717,172,49,2024-04-23 04:00:00,99.33306003431501,17.280470108085126
2718,12,35,2024-04-23 05:00:00,98.71021412318399,11.49073325835139
2719,214,20,2024-04-23 06:00:00,76.98097038495183,18.722006545000177
2720,262,33,2024-04-23 07:00:00,99.01545467541321,10.80092978762599
2721,7,6,2024-04-23 08:00:00,74.82656690128027,17.936227713858376
2722,286,2,2024-04-23 09:00:00,90.33266157588515,12.43518712210451
2723,160,21,2024-04-23 10:00:00,66.8303458407259,11.289451873258233
2724,998,23,2024-04-23 11:00:00,79.05564271259932,14.805884140325505
2725,385,19,2024-04-23 12:00:00,89.01121581565349,14.282471646751654
2726,484,35,2024-04-23 13:00:00,65.92496321700823,10.163262591637912
2727,91,15,2024-04-23 14:00:00,76.88166922191947,8.971077556195212
2728,487,48,2024-04-23 15:00:00,97.76621416282131,8.795201043540594
2729,49,32,2024-04-23 16:00:00,83.2766391633115,16.603031809067264
2730,940,25,2024-04-23 17:00:00,90.011086294622,5.301870498500465
2731,268,35,2024-04-23 18:00:00,92.77276303461798,14.722070057104222
2732,313,16,2024-04-23 19:00:00,98.37758379614158,4.612671677970552
2733,254,48,2024-04-23 20:00:00,96.7179985984184,17.333414559424366
2734,679,11,2024-04-23 21:00:00,92.11906516819536,9.07537000012048
2735,966,12,2024-04-23 22:00:00,96.56573275258958,5.301081842114335
2736,831,47,2024-04-23 23:00:00,84.1767420052173,17.159260320045764
2737,423,19,2024-04-24 00:00:00,69.75697507815204,6.164683835622601
2738,24,48,2024-04-24 01:00:00,95.950490813045,5.2687531166014825
2739,632,12,2024-04-24 02:00:00,96.82402478449669,18.105833055982952
2740,772,37,2024-04-24 03:00:00,80.90191181869103,3.863749994030157
2741,452,26,2024-04-24 04:00:00,70.6002392259033,2.3302716126969214
2742,680,49,2024-04-24 05:00:00,89.91271052718864,10.832881169039673
2743,644,40,2024-04-24 06:00:00,75.39001595302099,10.400374157473705
2744,465,16,2024-04-24 07:00:00,62.16851937590893,2.144118822478117
2745,982,6,2024-04-24 08:00:00,64.91282121724292,8.460298474818751
2746,603,36,2024-04-24 09:00:00,88.02214370682712,4.617414653410876
2747,457,37,2024-04-24 10:00:00,96.60096972334384,13.711901163397894
2748,153,3,2024-04-24 11:00:00,66.31198391780761,16.380574444980667
2749,932,17,2024-04-24 12:00:00,80.33753023742703,12.234351654839916
2750,763,50,2024-04-24 13:00:00,87.05183444263852,12.049590511443311
2751,298,10,2024-04-24 14:00:00,94.60387682767532,18.66213493103843
2752,574,38,2024-04-24 15:00:00,62.51171934955375,16.873155654649853
2753,358,12,2024-04-24 16:00:00,95.00627334558789,19.4544370287581
2754,38,47,2024-04-24 17:00:00,62.196370432417744,15.244408805549174
2755,989,4,2024-04-24 18:00:00,77.9162615933268,8.137755674550117
2756,186,18,2024-04-24 19:00:00,61.06628421740163,16.86433874732483
2757,900,18,2024-04-24 20:00:00,92.4474009717682,15.577960909188711
2758,210,34,2024-04-24 21:00:00,96.80335076520109,16.05239890777786
2759,143,32,2024-04-24 22:00:00,86.76012369835057,14.950623364864011
2760,219,22,2024-04-24 23:00:00,98.39684760536548,16.51016473797338
2761,227,47,2024-04-25 00:00:00,93.19722010435895,6.200562527384866
2762,116,25,2024-04-25 01:00:00,67.3557316595868,3.6558242870022015
2763,459,46,2024-04-25 02:00:00,95.32623681281845,13.779606537392503
2764,36,33,2024-04-25 03:00:00,62.40574385412949,12.261604825538942
2765,200,14,2024-04-25 04:00:00,78.53499060292634,10.59748386110026
2766,988,49,2024-04-25 05:00:00,74.32035325426266,13.342208513984758
2767,57,34,2024-04-25 06:00:00,74.60689046636978,14.934211052634087
2768,230,48,2024-04-25 07:00:00,63.848371296813916,10.040609732806978
2769,449,4,2024-04-25 08:00:00,97.95044335886148,14.913721111185154
2770,604,24,2024-04-25 09:00:00,92.18395205260994,8.354926858713856
2771,773,41,2024-04-25 10:00:00,66.07961758906475,2.4427937762019125
2772,909,26,2024-04-25 11:00:00,70.56205626035631,9.835529690602081
2773,108,49,2024-04-25 12:00:00,87.84234704923787,19.09152514557877
2774,837,24,2024-04-25 13:00:00,74.89586623052877,2.8276638076949636
2775,402,21,2024-04-25 14:00:00,68.4133182265497,12.991873334083639
2776,673,36,2024-04-25 15:00:00,91.34235960832798,11.338012403543203
2777,194,32,2024-04-25 16:00:00,74.06402047212876,10.825917192762406
2778,535,25,2024-04-25 17:00:00,80.42191629998382,12.63710967358694
2779,515,43,2024-04-25 18:00:00,92.98916393237066,10.815567234942826
2780,81,18,2024-04-25 19:00:00,79.30405446950945,11.584917088522754
2781,158,16,2024-04-25 20:00:00,64.01601286175037,9.559329499026415
2782,447,16,2024-04-25 21:00:00,66.53983484626632,4.08641754511323
2783,735,34,2024-04-25 22:00:00,99.80212730074334,5.789013054739174
2784,969,12,2024-04-25 23:00:00,83.50992340653082,11.26271703094369
2785,330,46,2024-04-26 00:00:00,90.86183704417658,8.787884094450582
2786,841,45,2024-04-26 01:00:00,81.38738602813675,10.455167922536129
2787,158,31,2024-04-26 02:00:00,94.14093528265434,11.489198295711718
2788,980,38,2024-04-26 03:00:00,80.10718621235333,13.196779066570116
2789,246,19,2024-04-26 04:00:00,73.16903768229132,3.4648219635619313
2790,754,38,2024-04-26 05:00:00,74.0931258435502,11.814111396663824
2791,878,45,2024-04-26 06:00:00,96.66700688052283,5.9945555000410184
2792,757,10,2024-04-26 07:00:00,77.87013190467536,7.66570152215889
2793,127,40,2024-04-26 08:00:00,72.58424470068518,16.78980247971849
2794,50,49,2024-04-26 09:00:00,96.8835564478436,5.3016951483911265
2795,454,36,2024-04-26 10:00:00,77.39925834067193,4.04799832803396
2796,934,22,2024-04-26 11:00:00,89.40206254292399,8.976968084582676
2797,416,26,2024-04-26 12:00:00,71.8909804776989,14.69608726969182
2798,85,41,2024-04-26 13:00:00,73.82043703891168,7.444588751284298
2799,666,9,2024-04-26 14:00:00,71.31051883104513,15.348785315863921
2800,20,25,2024-04-26 15:00:00,60.822152462340796,2.519481388956212
2801,547,25,2024-04-26 16:00:00,65.02772245277143,13.037538177730163
2802,624,9,2024-04-26 17:00:00,66.6969895944046,10.513795006120137
2803,716,19,2024-04-26 18:00:00,63.94312313853157,15.319367362168029
2804,740,35,2024-04-26 19:00:00,63.06053232637245,6.629706412060971
2805,238,26,2024-04-26 20:00:00,83.91154864760702,11.006904495058603
2806,607,10,2024-04-26 21:00:00,97.97226802609552,2.0767222847609332
2807,387,16,2024-04-26 22:00:00,61.74460541785707,14.208476391038102
2808,456,10,2024-04-26 23:00:00,95.04067530481234,9.260492877472664
2809,621,6,2024-04-27 00:00:00,92.66111321623141,8.258514322433388
2810,980,9,2024-04-27 01:00:00,88.92183128031895,18.989408260350856
2811,83,43,2024-04-27 02:00:00,69.90907347452054,19.021233843597805
2812,582,1,2024-04-27 03:00:00,97.1194778207281,16.381622672076993
2813,963,3,2024-04-27 04:00:00,71.44446149845115,16.64544132921904
2814,754,50,2024-04-27 05:00:00,75.58995563457394,12.717586968202761
2815,351,36,2024-04-27 06:00:00,75.03870187042659,15.06046195058517
2816,350,32,2024-04-27 07:00:00,90.76738785381536,18.55558975234154
2817,873,38,2024-04-27 08:00:00,87.85096551112446,11.789355958278053
2818,178,24,2024-04-27 09:00:00,70.88886949440376,3.675630140634886
2819,376,15,2024-04-27 10:00:00,98.68068690707744,9.431277126010572
2820,457,45,2024-04-27 11:00:00,99.34181038310686,7.850957389323376
2821,798,46,2024-04-27 12:00:00,74.93993957985546,6.849006771234847
2822,964,43,2024-04-27 13:00:00,85.33043542476037,10.147547960795636
2823,722,35,2024-04-27 14:00:00,61.633547540986235,4.4415766657128595
2824,188,37,2024-04-27 15:00:00,92.52899044886405,6.170175515735208
2825,339,42,2024-04-27 16:00:00,67.78407506504374,3.2061663132132265
2826,782,32,2024-04-27 17:00:00,73.28490868513961,5.666272202526798
2827,998,18,2024-04-27 18:00:00,70.66241783436435,7.760047104433928
2828,834,7,2024-04-27 19:00:00,69.73188949180827,11.531543563573557
2829,896,15,2024-04-27 20:00:00,99.65113255942002,19.79077312161045
2830,237,5,2024-04-27 21:00:00,71.75294602263017,13.301577113464877
2831,75,29,2024-04-27 22:00:00,96.88571784659676,15.193923241605855
2832,93,28,2024-04-27 23:00:00,93.94890554689587,8.421875885799713
2833,357,14,2024-04-28 00:00:00,82.4404531425094,10.48440195244949
2834,893,18,2024-04-28 01:00:00,89.15872579770058,18.54881035250696
2835,238,42,2024-04-28 02:00:00,77.71885550641778,6.16310198964473
2836,48,27,2024-04-28 03:00:00,66.80488230761547,15.698631096186245
2837,362,3,2024-04-28 04:00:00,88.06684816914617,13.07782017243279
2838,640,22,2024-04-28 05:00:00,79.3439177879279,6.632470461869115
2839,348,18,2024-04-28 06:00:00,72.47001809628114,2.151022430796748
2840,277,41,2024-04-28 07:00:00,78.87066575122554,12.89027411692985
2841,729,7,2024-04-28 08:00:00,79.85307988487318,8.338978256778155
2842,205,11,2024-04-28 09:00:00,65.9713212691097,17.383143252298087
2843,596,44,2024-04-28 10:00:00,84.98884786175879,15.431324936658902
2844,295,48,2024-04-28 11:00:00,64.52321511176544,4.914385659290944
2845,575,16,2024-04-28 12:00:00,96.13278051036622,17.893303000499067
2846,98,37,2024-04-28 13:00:00,94.56246620339212,5.889149256653632
2847,679,25,2024-04-28 14:00:00,67.68501313378525,17.13614320616901
2848,941,4,2024-04-28 15:00:00,82.9569693724856,11.560664052916996
2849,8,41,2024-04-28 16:00:00,60.851033227457954,3.214288965253693
2850,211,34,2024-04-28 17:00:00,72.18020391554278,10.59872617001416
2851,828,12,2024-04-28 18:00:00,82.29532510967353,11.793530450555613
2852,581,20,2024-04-28 19:00:00,69.15056372027176,2.629877371734956
2853,103,21,2024-04-28 20:00:00,89.6497174740197,8.293061882192923
2854,631,26,2024-04-28 21:00:00,75.33217855983334,11.517096939051712
2855,536,49,2024-04-28 22:00:00,75.46082508555376,3.9810342495166253
2856,735,50,2024-04-28 23:00:00,63.46702989842234,5.920241059570618
2857,278,36,2024-04-29 00:00:00,68.8788624874425,12.583298359454034
2858,103,42,2024-04-29 01:00:00,91.90535747108774,2.4269414174845787
2859,318,9,2024-04-29 02:00:00,82.22557733855804,7.585267592890426
2860,612,15,2024-04-29 03:00:00,89.97653449285964,5.730095140452949
2861,308,26,2024-04-29 04:00:00,92.49437161261392,2.074346745611125
2862,276,22,2024-04-29 05:00:00,73.20845463836801,3.4480323660423338
2863,492,45,2024-04-29 06:00:00,66.16609918784664,7.463000322252924
2864,38,10,2024-04-29 07:00:00,70.1218033431784,9.353731206598905
2865,911,24,2024-04-29 08:00:00,89.1456142280368,18.023524717589037
2866,769,7,2024-04-29 09:00:00,97.45180618867019,2.852126495688344
2867,953,32,2024-04-29 10:00:00,64.03022811802333,15.172504176883816
2868,897,23,2024-04-29 11:00:00,83.98472165267948,6.030816294290922
2869,772,38,2024-04-29 12:00:00,86.27212998194935,17.858137843607572
2870,119,50,2024-04-29 13:00:00,63.725534110847576,15.533744810810678
2871,178,19,2024-04-29 14:00:00,66.1942573282705,7.902286423716904
2872,755,12,2024-04-29 15:00:00,84.02291144377818,16.873874645767053
2873,30,16,2024-04-29 16:00:00,90.34389571322382,19.663512795787057
2874,529,25,2024-04-29 17:00:00,94.678860248234,8.246443637830247
2875,135,6,2024-04-29 18:00:00,66.3546802993394,2.947764021266008
2876,748,7,2024-04-29 19:00:00,72.20314363759485,3.4864211620501138
2877,505,47,2024-04-29 20:00:00,71.51625389844894,19.704641909424115
2878,539,1,2024-04-29 21:00:00,63.15722573184367,12.23543941915867
2879,937,49,2024-04-29 22:00:00,66.60586445004745,12.957631377180965
2880,407,30,2024-04-29 23:00:00,74.16440615126768,11.114302641591975
2881,688,42,2024-04-30 00:00:00,76.65609420228269,19.60806040345699
2882,414,31,2024-04-30 01:00:00,86.18942789961554,14.810200356129455
2883,702,6,2024-04-30 02:00:00,68.09722665507644,9.503588365109096
2884,892,30,2024-04-30 03:00:00,89.06207017387601,8.217625158230014
2885,193,22,2024-04-30 04:00:00,62.408043499623325,19.203188186545677
2886,410,20,2024-04-30 05:00:00,94.5273392322297,8.889188106332679
2887,364,1,2024-04-30 06:00:00,68.37820004242623,5.311584330606705
2888,431,45,2024-04-30 07:00:00,70.24585570666417,14.854503570999562
2889,82,40,2024-04-30 08:00:00,94.27626735369262,18.033801070557427
2890,861,8,2024-04-30 09:00:00,92.67549608429374,18.22149691498748
2891,189,13,2024-04-30 10:00:00,96.39305153332495,11.101133094360005
2892,501,21,2024-04-30 11:00:00,99.04763661987303,2.2493609871302285
2893,83,15,2024-04-30 12:00:00,95.67466958865033,4.6020778384959184
2894,841,10,2024-04-30 13:00:00,97.5038326046756,16.550234751127853
2895,905,19,2024-04-30 14:00:00,66.60066878108866,8.502178187432763
2896,916,38,2024-04-30 15:00:00,98.93928172611587,17.14744092721665
2897,74,17,2024-04-30 16:00:00,97.09807441090538,14.043705771948224
2898,170,43,2024-04-30 17:00:00,62.1440397227321,13.091397500059088
2899,156,49,2024-04-30 18:00:00,71.72011532561429,3.742569306539722
2900,184,12,2024-04-30 19:00:00,68.96566749840099,10.43104917679597
2901,765,39,2024-04-30 20:00:00,89.21982518562437,7.394121976106392
2902,599,3,2024-04-30 21:00:00,94.16489216255778,12.553903927778746
2903,18,42,2024-04-30 22:00:00,70.49194024726955,10.737121225388595
2904,969,48,2024-04-30 23:00:00,87.36472983647907,12.032569847736468
2905,83,36,2024-05-01 00:00:00,96.32427869141894,8.540491189715715
2906,666,39,2024-05-01 01:00:00,66.94627463099519,11.49990348610558
2907,929,47,2024-05-01 02:00:00,68.1555761702724,9.075297993262254
2908,61,29,2024-05-01 03:00:00,89.64665986427434,15.372974838940662
2909,576,11,2024-05-01 04:00:00,91.45077347728305,3.498241082442303
2910,363,22,2024-05-01 05:00:00,66.50643425179207,19.191196653946474
2911,565,30,2024-05-01 06:00:00,81.1329868924868,8.325292758505801
2912,745,32,2024-05-01 07:00:00,89.65591069052331,16.848418326644016
2913,581,26,2024-05-01 08:00:00,87.2322137622961,14.117814796091341
2914,70,32,2024-05-01 09:00:00,71.7699935461885,6.595143125543387
2915,964,28,2024-05-01 10:00:00,70.99263793988648,7.494187097207126
2916,793,15,2024-05-01 11:00:00,73.62201866435731,9.102596720116946
2917,77,41,2024-05-01 12:00:00,87.12585642773439,13.97569396689089
2918,796,26,2024-05-01 13:00:00,71.84004083661382,12.674951900588933
2919,199,14,2024-05-01 14:00:00,96.0248495948504,15.432900197305297
2920,952,33,2024-05-01 15:00:00,68.67959637523296,18.562436737522393
2921,964,32,2024-05-01 16:00:00,70.89986803024624,13.345464186376429
2922,389,34,2024-05-01 17:00:00,90.84090119117698,7.653177480449698
2923,301,47,2024-05-01 18:00:00,63.28141325853648,3.170772116083427
2924,780,38,2024-05-01 19:00:00,91.73713150841903,8.457702991374063
2925,17,33,2024-05-01 20:00:00,98.97501058246189,8.052605475570658
2926,360,12,2024-05-01 21:00:00,93.9265938139057,8.6117713194694
2927,561,8,2024-05-01 22:00:00,98.05575275101789,3.7459765215910963
2928,422,10,2024-05-01 23:00:00,79.22260408765624,13.323486882695493
2929,309,28,2024-05-02 00:00:00,92.34108288467831,6.316543133883046
2930,411,27,2024-05-02 01:00:00,75.26035915106756,17.377621156273612
2931,434,22,2024-05-02 02:00:00,66.89616243285953,9.828374546237878
2932,600,17,2024-05-02 03:00:00,92.77533295595703,19.17584736426531
2933,741,34,2024-05-02 04:00:00,77.49744224950119,16.699359256301065
2934,332,38,2024-05-02 05:00:00,71.83745017997359,4.769981309131664
